id_aviso,pais,ciudad,localidad,zona_barrio,lat,lon,tipo_inmueble,estado_propiedad,tipo_negocio,titulo,descripcion,precio_lista_cop,precio_estimado_cop,precio_por_m2,canon_mensual_cop,area_total_m2,area_privada_m2,balcon_m2,terraza_m2,alcobas,banos,parqueaderos,parqueadero_tipo,piso,pisos_edificio,estrato,antiguedad_anos,anio_construccion,orientacion,vista,amoblado,mascotas,ascensor,cuota_admon_mensual,impuesto_predial_anual,mantenimiento_mensual,amenidad_piscina,amenidad_gimnasio,amenidad_bbq,amenidad_zonas_verdes,seguridad,cercano_metro,cercano_transmilenio,distancia_cbd_km,score_caminabilidad,score_ruido,tipo_vendedor,heating,cooling,internet,energia_respaldo,planta_electrica,smart_home,fotos_cnt,tour_360,tour_virtual,contactos_7d,tiempo_respuesta_h,dias_en_mercado,publicado,hot_listing,vendido_en_30d
45d39297-c9da-4e8f-abd6-b220507758bb,Colombia,Cartagena,Bocagrande,El Laguito,10.384585,-75.504597,Lote,Usada,Venta,"Lote en El Laguito, Cartagena - 0h/0b 250m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación S, vista a Parque. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: True. Administración 0 COP/mes. Construido en 2015.",666549000,647548000,2588094.81,,250.2,250.2,0.0,0.0,0,0,0,No tiene,0,0,3,10,2015,S,Parque,False,True,False,0,2511000,300243,False,True,False,True,Vigilancia móvil,False,False,6.28,76,58,Inmobiliaria,Caldera central,Aire acondicionado,Cobre,False,False,False,21,False,False,21,14,17,2025-10-25,1,1
0c7d76eb-5378-4d6c-9f71-08e4198b4039,Colombia,Medellín,Buenos Aires,Caicedo,6.249615,-75.612169,Finca,Usada,Arriendo,"Finca en Caicedo, Medellín - 5h/4b 12959m2","Amplio finca con 5 habitaciones y 4 baños, 4 parqueaderos, orientación NW, vista a Montaña. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 0 COP/mes. Construido en 2017.",23318379000,21643089000,1670088.04,78186000.0,12959.25,12955.72,0.0,7.06,5,4,4,Cubierto,1,0,3,8,2017,NW,Montaña,False,True,False,0,93262000,15631101,False,False,False,False,Biométrico,True,False,7.4,60,49,Propietario,Caldera central,Aire acondicionado,Fibra Óptica,False,False,False,24,False,False,0,14,27,2025-10-16,0,0
219326e4-8e57-466b-8ccc-d5e6bd458d95,Colombia,Medellín,Laureles-Estadio,La Castellana,6.247139,-75.612676,Bodega,Usada,Venta,"Bodega en La Castellana, Medellín - 0h/3b 316m2","Amplio bodega con 0 habitaciones y 3 baños, 1 parqueaderos, orientación NE, vista a Mar. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 71,516 COP/mes. Construido en 2005.",1278419000,1208384000,3814114.94,,316.82,316.82,0.0,0.0,0,3,1,Cubierto,1,0,4,20,2005,NE,Mar,False,False,False,71516,4232000,400183,False,False,False,True,"CCTV,Citófono",True,False,5.96,71,53,Constructora,Calentador a gas,Aire acondicionado,Cobre,True,False,False,16,False,False,4,22,16,2025-10-22,0,1
ffe3eef2-abf3-48e6-9f57-01f1778b5add,Colombia,Bucaramanga,Provenza,San Gerardo,7.122035,-73.156876,Casa,Usada,Venta,"Casa en San Gerardo, Bucaramanga - 3h/3b 166m2","Amplio casa con 3 habitaciones y 3 baños, 1 parqueaderos, orientación N, vista a Montaña. Estrato 2. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: False. Administración 151,541 COP/mes. Construido en 2005.",393637000,374787000,2251405.34,,166.47,158.19,0.0,16.57,3,3,1,Cubierto,1,0,2,20,2005,N,Montaña,False,True,False,151541,1517000,219761,True,False,False,False,"CCTV,Portería 24h",False,False,4.89,93,22,Propietario,Caldera central,Aire acondicionado,Fibra Óptica,False,False,True,16,False,False,19,12,5,2025-10-22,1,1
c7276b92-bafd-4ebc-a830-07fec2657ba6,Colombia,Medellín,Buenos Aires,Caicedo,6.279979,-75.581935,Bodega,Nueva,Venta,"Bodega en Caicedo, Medellín - 0h/1b 891m2","Amplio bodega con 0 habitaciones y 1 baños, 0 parqueaderos, orientación NE, vista a Ciudad. Estrato 2. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 138,285 COP/mes. Construido en 2024.",3677457000,3476652000,3898562.3,,891.78,891.78,0.0,0.0,0,1,0,No tiene,1,0,2,0,2024,NE,Ciudad,False,False,False,138285,15356000,1070134,False,False,True,False,"Citófono,Portería 24h",False,True,1.93,64,41,Constructora,Ninguno,Aire acondicionado,Fibra Óptica,False,False,False,14,False,False,18,12,34,2025-10-09,0,0
a4a9a78c-d44b-4037-9c04-8c3f7895bac3,Colombia,Cali,Comuna 5,La Merced,3.423152,-76.550264,Lote,Usada,Arriendo,"Lote en La Merced, Cali - 0h/0b 392m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación E, vista a Ciudad. Estrato 2. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: True. Administración 0 COP/mes. Construido en 2024.",532889000,503668000,1283624.59,2365000.0,392.38,392.38,0.0,0.0,0,0,0,No tiene,0,0,2,1,2024,E,Ciudad,False,True,False,0,2547000,470855,False,True,False,True,"CCTV,Portería 24h",True,True,3.33,64,50,Propietario,Caldera central,Mini-split,HFC,False,True,False,4,False,False,17,5,28,2025-10-11,1,0
12267ffc-30fb-4a81-ab15-9620392b55b9,Colombia,Cali,Comuna 5,Vipasa,3.458713,-76.493498,Oficina,Nueva,Venta,"Oficina en Vipasa, Cali - 0h/1b 26m2","Amplio oficina con 0 habitaciones y 1 baños, 1 parqueaderos, orientación W, vista a Interior. Estrato 2. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 172,974 COP/mes. Construido en 2025.",96683000,90334000,3405431.76,,26.53,26.53,0.0,0.0,0,1,1,No tiene,4,9,2,0,2025,W,Interior,False,False,True,172974,579000,51832,False,False,False,True,CCTV,False,False,8.25,65,47,Propietario,Calentador a gas,Ninguno,Cobre,False,False,False,11,True,False,35,15,148,2025-06-05,1,0
31554999-44bd-4340-ab9a-69b6dff96daf,Colombia,Cartagena,Getsemaní,San Diego,10.45442,-75.504388,Finca,Usada,Arriendo,"Finca en San Diego, Cartagena - 1h/1b 20000m2","Amplio finca con 1 habitaciones y 1 baños, 6 parqueaderos, orientación N, vista a Ciudad. Estrato 5. Cercano a transporte. Amenidades: piscina: True, gimnasio: True, zonas verdes: False. Administración 0 COP/mes. Construido en 2002.",41562901000,40190834000,2009541.7,279867000.0,20000.0,19990.48,0.0,19.03,1,1,6,Descubierto,1,0,5,23,2002,N,Ciudad,False,True,False,0,141178000,24120000,True,True,False,False,"Citófono,Portería 24h",True,False,5.28,59,23,Constructora,Eléctrico,Mini-split,Fibra Óptica,False,False,True,20,False,False,16,1,65,2025-08-25,0,0
6f4c9dd9-1077-410a-a582-b8764b0fb50e,Colombia,Bogotá,Chapinero,Chap. Central,4.640609,-74.093289,Finca,Usada,Venta,"Finca en Chap. Central, Bogotá - 4h/3b 7365m2","Amplio finca con 4 habitaciones y 3 baños, 5 parqueaderos, orientación N, vista a Parque. Estrato 2. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: True. Administración 0 COP/mes. Construido en 1996.",12694763000,12105928000,1643627.33,,7365.37,7356.07,0.0,18.61,4,3,5,No tiene,1,0,2,29,1996,N,Parque,False,False,False,0,72676000,8938447,False,True,False,True,"Citófono,Portería 24h",False,False,12.85,77,48,Constructora,Eléctrico,Ninguno,Fibra Óptica,False,False,False,24,False,True,22,15,65,2025-08-26,1,0
062002e1-114f-47d6-9de2-d91db0b465da,Colombia,Cali,Comuna 5,Los Álamos,3.397081,-76.541457,Bodega,Remodelada,Arriendo,"Bodega en Los Álamos, Cali - 0h/1b 126m2","Amplio bodega con 0 habitaciones y 1 baños, 1 parqueaderos, orientación NW, vista a Mar. Estrato 4. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: True. Administración 146,164 COP/mes. Construido en 2019.",539068000,508186000,4024843.92,2695000.0,126.26,126.26,0.0,0.0,0,1,1,Cubierto,1,0,4,6,2019,NW,Mar,False,True,False,146164,3590000,171515,True,False,True,True,"CCTV,Citófono,Portería 24h",False,False,2.72,46,58,Propietario,Caldera central,Mini-split,Cobre,False,False,False,14,False,False,0,14,70,2025-08-27,0,0
3e5653c2-11f4-4968-957b-f08da95c1013,Colombia,Medellín,Laureles-Estadio,Estadio,6.25841,-75.573013,Oficina,Nueva,Venta,"Oficina en Estadio, Medellín - 0h/1b 69m2","Amplio oficina con 0 habitaciones y 1 baños, 0 parqueaderos, orientación W, vista a Mar. Estrato 5. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: False. Administración 169,019 COP/mes. Construido en 2025.",531160000,511488000,7385638.97,,69.25,69.25,0.0,0.0,0,1,0,No tiene,10,1,5,0,2025,W,Mar,True,True,True,169019,2602000,83105,True,False,False,False,"Biométrico,Vigilancia móvil",True,False,8.13,91,58,Propietario,Caldera central,Ninguno,HFC,False,False,False,14,False,False,5,10,58,2025-09-01,0,0
e4979fac-6625-452c-a675-38add7a646a6,Colombia,Cartagena,Bocagrande,Bocagrande Tradicional,10.402719,-75.42647,Oficina,Usada,Arriendo,"Oficina en Bocagrande Tradicional, Cartagena - 0h/1b 21m2","Amplio oficina con 0 habitaciones y 1 baños, 0 parqueaderos, orientación NW, vista a Ciudad. Estrato 6. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: True. Administración 564,144 COP/mes. Construido en 2019.",174406000,167030000,7701029.76,915000.0,21.69,21.69,0.0,0.0,0,1,0,No tiene,11,14,6,6,2019,NW,Ciudad,False,True,True,564144,978000,26027,True,False,True,True,Biométrico,False,False,16.42,85,53,Propietario,Ninguno,Ninguno,Sin servicio,False,False,True,14,True,False,16,15,67,2025-08-24,0,0
48a75e30-4527-40ff-aa51-9e005b3b3c5a,Colombia,Medellín,Aranjuez,Berlín,6.268696,-75.570098,Lote,Nueva,Venta,"Lote en Berlín, Medellín - 0h/0b 426m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación S, vista a Interior. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 0 COP/mes. Construido en 2024.",1139610000,1083142000,2539615.4,,426.5,426.5,0.0,0.0,0,0,0,No tiene,0,0,3,0,2024,S,Interior,False,True,False,0,6271000,511798,False,False,False,False,CCTV,False,False,6.0,47,41,Propietario,Calentador a gas,Aire acondicionado,Sin servicio,False,False,False,6,True,False,10,6,26,2025-10-17,0,1
f9e583ea-36ff-49c9-acf7-63f30aa1354b,Colombia,Medellín,Laureles-Estadio,Laureles,6.270439,-75.580868,Bodega,En construcción,Venta,"Bodega en Laureles, Medellín - 0h/3b 413m2","Amplio bodega con 0 habitaciones y 3 baños, 0 parqueaderos, orientación SE, vista a Ciudad. Estrato 5. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 6,614 COP/mes. Construido en 2025.",1789128000,1657331000,4006477.14,,413.66,413.66,0.0,0.0,0,3,0,No tiene,1,0,5,0,2025,SE,Ciudad,False,False,False,6614,9306000,496395,False,True,False,False,Biométrico,False,True,4.77,69,38,Propietario,Caldera central,Ninguno,HFC,False,False,False,7,False,False,0,7,38,2025-09-24,0,0
4db52905-0553-4bb7-abeb-c583c454cf2b,Colombia,Bucaramanga,Centro,San Francisco,7.121614,-73.098377,Apartamento,Nueva,Venta,"Apartamento en San Francisco, Bucaramanga - 2h/2b 78m2","Amplio apartamento con 2 habitaciones y 2 baños, 1 parqueaderos, orientación E, vista a Interior. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 85,248 COP/mes. Construido en 2025.",354766000,328873000,4169051.07,,78.88,73.21,11.34,0.0,2,2,1,Cubierto,6,21,4,0,2025,E,Interior,True,False,True,85248,1748000,114661,False,False,True,True,"Citófono,Portería 24h",False,True,2.11,73,37,Inmobiliaria,Ninguno,Ninguno,HFC,False,False,False,13,True,False,1,1,92,2025-07-24,0,0
2325d505-8b31-4101-8d40-e301f300a6d9,Colombia,Cali,Comuna 10,San Pascual,3.456272,-76.526517,Bodega,Remodelada,Venta,"Bodega en San Pascual, Cali - 0h/1b 142m2","Amplio bodega con 0 habitaciones y 1 baños, 1 parqueaderos, orientación NE, vista a Mar. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 75,734 COP/mes. Construido en 2016.",262835000,245566000,1724615.04,,142.39,142.39,0.0,0.0,0,1,1,Cubierto,1,0,4,9,2016,NE,Mar,False,True,False,75734,899000,190866,False,False,False,False,Vigilancia móvil,True,True,15.67,50,64,Constructora,Caldera central,Ninguno,Sin servicio,False,False,False,17,False,False,4,15,99,2025-07-23,1,0
67fdc757-f294-432d-b729-bb1c2884a95f,Colombia,Barranquilla,Norte-Centro Histórico,Betania,10.987912,-74.758108,Apartamento,Usada,Venta,"Apartamento en Betania, Barranquilla - 2h/3b 132m2","Amplio apartamento con 2 habitaciones y 3 baños, 1 parqueaderos, orientación NW, vista a Interior. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 343,527 COP/mes. Construido en 2023.",548199000,509124000,3844300.85,,132.44,132.39,0.1,0.0,2,3,1,Cubierto,13,1,3,2,2023,NW,Interior,False,True,True,343527,2817000,178923,False,False,False,True,Portería 24h,False,False,7.98,82,18,Propietario,Calentador a gas,Aire acondicionado,Fibra Óptica,False,False,False,8,True,True,10,19,153,2025-05-31,0,0
12bb0be3-799a-4516-a763-5449102db0f8,Colombia,Bogotá,Suba,Los Lagartos,4.709211,-74.063686,Apartamento,Usada,Arriendo,"Apartamento en Los Lagartos, Bogotá - 2h/2b 66m2","Amplio apartamento con 2 habitaciones y 2 baños, 1 parqueaderos, orientación SE, vista a Montaña. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 279,300 COP/mes. Construido en 2018.",373914000,349862000,5246243.06,2212000.0,66.69,64.1,5.18,0.0,2,2,1,No tiene,5,17,3,7,2018,SE,Montaña,True,False,True,279300,2230000,100026,False,False,False,True,"Citófono,Vigilancia móvil",False,True,5.84,100,63,Constructora,Eléctrico,Ninguno,Cobre,False,True,False,11,False,True,14,3,222,2025-03-29,0,0
bf0fada3-7ca8-45ce-9649-85c0174b04d6,Colombia,Manizales,La Enea,Maltería,5.049923,-75.472791,Casa,Remodelada,Venta,"Casa en Maltería, Manizales - 3h/2b 59m2","Amplio casa con 3 habitaciones y 2 baños, 0 parqueaderos, orientación W, vista a Parque. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 102,651 COP/mes. Construido en 2001.",200722000,188241000,3159683.51,,59.58,53.21,0.0,12.73,3,2,0,No tiene,2,0,3,24,2001,W,Parque,False,True,False,102651,1421000,71491,False,False,True,False,Citófono,False,False,3.75,74,21,Propietario,Eléctrico,Aire acondicionado,Sin servicio,False,False,False,11,False,False,11,12,20,2025-10-18,0,1
db604209-b4dd-4b25-a18c-cf634a578504,Colombia,Medellín,El Poblado,Provenza,6.182735,-75.612238,Oficina,Remodelada,Arriendo,"Oficina en Provenza, Medellín - 0h/1b 110m2","Amplio oficina con 0 habitaciones y 1 baños, 1 parqueaderos, orientación N, vista a Parque. Estrato 5. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 527,747 COP/mes. Construido en 2021.",632070000,599505000,5449393.12,3868000.0,110.01,110.01,0.0,0.0,0,1,1,Cubierto,3,14,5,4,2021,N,Parque,False,True,True,527747,2228000,152016,False,False,False,False,Biométrico,False,False,7.55,80,43,Propietario,Calentador a gas,Aire acondicionado,HFC,False,False,False,16,False,False,10,16,198,2025-04-24,0,0
920e82af-8003-48c1-ac68-4b3bb6d5f8be,Colombia,Medellín,El Poblado,Alejandría,6.288193,-75.64088,Casa,Usada,Venta,"Casa en Alejandría, Medellín - 4h/2b 148m2","Amplio casa con 4 habitaciones y 2 baños, 2 parqueaderos, orientación NE, vista a Parque. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 126,933 COP/mes. Construido en 2021.",833374000,819930000,5515683.21,,148.65,137.63,0.0,22.06,4,2,2,Cubierto,2,0,4,4,2021,NE,Parque,False,True,False,126933,5720000,218385,False,False,False,True,"CCTV,Citófono,Vigilancia móvil",True,False,5.19,74,36,Inmobiliaria,Caldera central,Aire acondicionado,Sin servicio,False,False,False,12,False,False,15,1,62,2025-09-10,0,0
18bf70d1-0dea-44b5-b2db-cab465323b7c,Colombia,Bogotá,Suba,Tibabuyes,4.716518,-74.049278,Finca,Usada,Venta,"Finca en Tibabuyes, Bogotá - 1h/4b 20000m2","Amplio finca con 1 habitaciones y 4 baños, 4 parqueaderos, orientación SW, vista a Interior. Estrato 3. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: False. Administración 0 COP/mes. Construido en 2017.",29349876000,27627439000,1381371.97,,20000.0,19992.98,0.0,14.03,1,4,4,Descubierto,1,0,3,8,2017,SW,Interior,False,True,False,0,213901000,24080000,True,False,False,False,"CCTV,Citófono,Vigilancia móvil",False,True,7.71,75,26,Inmobiliaria,Eléctrico,Aire acondicionado,HFC,False,False,False,4,True,True,26,9,8,2025-10-18,1,1
938a56a9-5e95-4b4b-97c3-2e3ea39d476a,Colombia,Barranquilla,Riomar,Alto Prado,10.920789,-74.749999,Finca,Usada,Venta,"Finca en Alto Prado, Barranquilla - 4h/5b 7762m2","Amplio finca con 4 habitaciones y 5 baños, 2 parqueaderos, orientación SE, vista a Interior. Estrato 5. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 0 COP/mes. Construido en 2007.",14375375000,13661322000,1759929.3,,7762.43,7750.35,0.0,24.16,4,5,2,Descubierto,1,0,5,18,2007,SE,Interior,False,True,False,0,67853000,9354912,False,False,False,False,Vigilancia móvil,False,False,6.07,68,30,Inmobiliaria,Caldera central,Aire acondicionado,HFC,False,False,False,7,False,True,10,9,183,2025-04-30,0,0
b16b0b9b-a280-4582-ae9d-6bd67a73d938,Colombia,Manizales,Chipre,La Francia,5.01735,-75.569734,Apartamento,Usada,Venta,"Apartamento en La Francia, Manizales - 2h/3b 123m2","Amplio apartamento con 2 habitaciones y 3 baños, 1 parqueaderos, orientación W, vista a Ciudad. Estrato 4. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: False. Administración 277,270 COP/mes. Construido en 2023.",478960000,456802000,3702555.11,,123.37,118.67,9.42,0.0,2,3,1,Descubierto,7,1,4,2,2023,W,Ciudad,True,False,True,277270,2397000,168050,True,False,False,False,Biométrico,False,False,9.14,65,36,Propietario,Caldera central,Aire acondicionado,Sin servicio,False,False,False,19,False,False,8,4,44,2025-09-11,0,0
77e339ae-dd04-41ed-add4-a2ad3b16d96c,Colombia,Bucaramanga,Centro,Antonia Santos,7.126092,-73.112515,Casa,En construcción,Arriendo,"Casa en Antonia Santos, Bucaramanga - 3h/3b 40m2","Amplio casa con 3 habitaciones y 3 baños, 1 parqueaderos, orientación W, vista a Interior. Estrato 2. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: True. Administración 62,850 COP/mes. Construido en 2025.",88828000,83623000,2069863.72,538000.0,40.4,32.71,0.0,15.38,3,3,1,Cubierto,1,0,2,0,2025,W,Interior,False,True,False,62850,348000,68480,True,False,False,True,Portería 24h,False,False,0.49,54,51,Inmobiliaria,Eléctrico,Ninguno,Sin servicio,False,False,False,22,False,False,0,21,236,2025-03-13,1,0
8c6fffa1-d0cf-4a11-8a85-cff17dcdf3c1,Colombia,Bucaramanga,Cabecera,Sotomayor,7.14491,-73.154966,Oficina,Nueva,Venta,"Oficina en Sotomayor, Bucaramanga - 0h/1b 22m2","Amplio oficina con 0 habitaciones y 1 baños, 0 parqueaderos, orientación N, vista a Interior. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 257,007 COP/mes. Construido en 2024.",96700000,95446000,4196442.06,,22.74,22.74,0.0,0.0,0,1,0,No tiene,1,13,4,0,2024,N,Interior,True,True,True,257007,762000,27293,False,False,True,False,"CCTV,Citófono",True,False,5.14,69,39,Constructora,Ninguno,Aire acondicionado,HFC,False,True,False,10,False,False,9,7,14,2025-10-23,0,1
cee20062-ede5-49c2-8966-b1e53627b3ec,Colombia,Cali,Comuna 2,La Flora,3.459669,-76.496813,Lote,Usada,Arriendo,"Lote en La Flora, Cali - 0h/0b 657m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación W, vista a Parque. Estrato 3. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: False. Administración 0 COP/mes. Construido en 2012.",1223738000,1199193000,1822857.92,6798000.0,657.86,657.86,0.0,0.0,0,0,0,No tiene,0,0,3,13,2012,W,Parque,False,False,False,0,6454000,789437,True,False,True,False,"CCTV,Portería 24h,Vigilancia móvil",True,True,9.29,75,30,Inmobiliaria,Calentador a gas,Ninguno,Fibra Óptica,False,False,False,10,False,False,1,9,43,2025-09-28,0,0
ea703a41-3c0d-4f23-9bff-b34596783544,Colombia,Cali,Comuna 5,La Merced,3.469749,-76.556824,Oficina,Usada,Venta,"Oficina en La Merced, Cali - 0h/1b 52m2","Amplio oficina con 0 habitaciones y 1 baños, 1 parqueaderos, orientación N, vista a Montaña. Estrato 2. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 493,568 COP/mes. Construido en 2000.",198344000,191465000,3621645.19,,52.87,52.87,0.0,0.0,0,1,1,Cubierto,10,3,2,25,2000,N,Montaña,True,False,True,493568,1518000,83440,False,False,False,False,"CCTV,Citófono",False,False,9.51,49,63,Inmobiliaria,Caldera central,Mini-split,Cobre,True,False,False,23,True,False,0,1,12,2025-10-23,0,1
4865fcc5-f3b0-471a-9a25-515e6d3ec35c,Colombia,Medellín,Buenos Aires,Miraflores,6.226721,-75.569245,Bodega,Usada,Venta,"Bodega en Miraflores, Medellín - 0h/2b 259m2","Amplio bodega con 0 habitaciones y 2 baños, 1 parqueaderos, orientación S, vista a Mar. Estrato 5. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: True. Administración 115,662 COP/mes. Construido en 2012.",639258000,619092000,2384592.38,,259.62,259.62,0.0,0.0,0,2,1,Cubierto,1,0,5,13,2012,S,Mar,True,True,False,115662,1942000,331546,False,True,False,True,"Biométrico,CCTV,Citófono",False,False,9.99,68,41,Propietario,Calentador a gas,Ninguno,Sin servicio,False,False,False,9,False,False,0,7,117,2025-07-17,1,0
8bd13f76-c0d9-46a4-96f7-8873d6aadc5f,Colombia,Medellín,Aranjuez,Manrique Central,6.20266,-75.579309,Casa,Usada,Venta,"Casa en Manrique Central, Medellín - 2h/2b 69m2","Amplio casa con 2 habitaciones y 2 baños, 1 parqueaderos, orientación W, vista a Montaña. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 19,747 COP/mes. Construido en 2020.",360697000,335529000,4840327.3,,69.32,58.77,0.0,21.1,2,2,1,No tiene,2,0,4,5,2020,W,Montaña,False,True,False,19747,1391000,103183,False,True,True,False,"CCTV,Portería 24h,Vigilancia móvil",False,False,8.32,60,37,Inmobiliaria,Calentador a gas,Ninguno,Cobre,False,False,True,5,False,False,18,6,96,2025-07-23,0,0
b9f95e8c-d5ca-4be0-8c77-f27699a75adb,Colombia,Cartagena,Crespo,Crespo Norte,10.349566,-75.459339,Finca,Remodelada,Venta,"Finca en Crespo Norte, Cartagena - 1h/2b 5456m2","Amplio finca con 1 habitaciones y 2 baños, 8 parqueaderos, orientación S, vista a Montaña. Estrato 3. Cercano a transporte. Amenidades: piscina: True, gimnasio: True, zonas verdes: False. Administración 0 COP/mes. Construido en 2016.",12630607000,12066655000,2211554.85,,5456.19,5442.84,0.0,26.7,1,2,8,Cubierto,1,0,3,9,2016,S,Montaña,False,True,False,0,66973000,6707423,True,True,False,False,Vigilancia móvil,True,False,5.49,80,34,Constructora,Ninguno,Aire acondicionado,Cobre,False,False,False,18,False,False,20,11,68,2025-08-24,0,0
825f8662-a496-4b77-b02f-677ca4a1a558,Colombia,Cartagena,Crespo,Crespo Tradicional,10.393745,-75.503594,Lote,Nueva,Venta,"Lote en Crespo Tradicional, Cartagena - 0h/0b 132m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación SW, vista a Mar. Estrato 2. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 0 COP/mes. Construido en 2024.",290773000,281323000,2120017.14,,132.7,132.7,0.0,0.0,0,0,0,No tiene,0,0,2,0,2024,SW,Mar,False,True,False,0,1889000,159238,False,True,False,False,Vigilancia móvil,False,False,17.96,75,27,Constructora,Ninguno,Mini-split,HFC,False,False,False,18,True,True,6,23,149,2025-06-09,1,0
7ccd202b-bc79-4cd1-8a57-1e348f469b73,Colombia,Manizales,La Enea,La Enea,5.071657,-75.474944,Lote,Remodelada,Arriendo,"Lote en La Enea, Manizales - 0h/0b 595m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación NW, vista a Parque. Estrato 4. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: False. Administración 0 COP/mes. Construido en 2023.",855064000,794671000,1334493.68,2885000.0,595.49,595.49,0.0,0.0,0,0,0,No tiene,0,0,4,2,2023,NW,Parque,False,True,False,0,4081000,714582,True,False,True,False,Portería 24h,False,False,5.94,66,59,Inmobiliaria,Eléctrico,Aire acondicionado,Cobre,False,False,False,23,True,False,5,15,4,2025-10-25,0,0
67720191-072c-4722-8d7b-e90cb21abbdf,Colombia,Cali,Comuna 2,La Flora,3.485688,-76.540197,Casa,Usada,Arriendo,"Casa en La Flora, Cali - 4h/2b 212m2","Amplio casa con 4 habitaciones y 2 baños, 2 parqueaderos, orientación S, vista a Interior. Estrato 2. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 43,190 COP/mes. Construido en 2005.",631006000,613327000,2883510.66,3821000.0,212.7,201.25,0.0,22.91,4,2,2,Descubierto,1,0,2,20,2005,S,Interior,False,True,False,43190,3075000,295242,False,True,False,False,"Biométrico,Portería 24h",False,False,4.62,68,36,Inmobiliaria,Caldera central,Aire acondicionado,HFC,False,False,False,10,True,False,29,14,1,2025-11-01,1,0
b9692e76-1f0b-4a22-a296-b4b267b9a295,Colombia,Pereira,Pinares,La Elvira,4.777248,-75.725192,Finca,Nueva,Venta,"Finca en La Elvira, Pereira - 4h/2b 7491m2","Amplio finca con 4 habitaciones y 2 baños, 1 parqueaderos, orientación W, vista a Mar. Estrato 2. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 0 COP/mes. Construido en 2025.",7291210000,7060760000,942561.18,,7491.04,7485.82,0.0,10.43,4,2,1,Descubierto,1,0,2,0,2025,W,Mar,True,True,False,0,44628000,9009243,False,True,True,False,CCTV,False,False,19.81,75,34,Propietario,Caldera central,Aire acondicionado,Sin servicio,False,False,False,4,False,False,18,4,98,2025-07-22,0,0
